,Date,symbol,exp_date,temp_Close,Strike_High,Strike_Low,CE_H_I,CE_L_I,PE_H_I,PE_L_I,days_to_expire,ce_maxpain,pe_maxpain,maxpain,mp_strike_pr,CE_OI_Max2_St_Pr,CE_OI_Max2_CHG_OI,CE_OI_Max1_St_Pr,CE_OI_Max1_CHG_OI,PE_OI_Max2_St_Pr,CE_OI_Max2_CHG_OI,PE_OI_Max2_St_Pr,CE_OI_Max2_CHG_OI
0,02-JUL-2018,INFRATEL,26-Jul-2018,286.05,290.0,285.0,33.69140625,56.121826171875,41.015625,41.50390625,24,61200,49300,3408500,290.0,300.0,0.0,310.0,-1700.0,320.0,0.0,320.0,0.0
0,02-JUL-2018,INFRATEL,30-Aug-2018,286.85,290.0,285.0,51.025390625,43.51806640625,20.5078125,17.9443359375,59,0,0,0,210.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,INFRATEL,27-Sep-2018,303.55,305.0,300.0,21.91162109375,21.240234375,30.517578125,30.181884765625,87,0,0,0,210.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,INFY,26-Jul-2018,1333.9,1340.0,1320.0,29.41131591796875,29.4189453125,34.0728759765625,34.08050537109375,24,409800,198000,26076000,1300.0,1360.0,132600.0,1300.0,21000.0,1300.0,132600.0,1300.0,132600.0
0,02-JUL-2018,INFY,30-Aug-2018,1337.6,1340.0,1320.0,9.983062744140625,19.71435546875,55.1300048828125,53.3447265625,59,0,1200,0,1140.0,1320.0,600.0,1300.0,600.0,1320.0,600.0,1320.0,600.0
0,02-JUL-2018,INFY,27-Sep-2018,1313.65,1320.0,1300.0,20.5078125,19.927978515625,29.11376953125,28.80859375,87,0,0,0,880.0,880.0,0.0,880.0,0.0,880.0,0.0,880.0,0.0
0,02-JUL-2018,IOC,26-Jul-2018,154.15,155.0,150.0,36.62109375,35.15625,41.015625,41.015625,24,1005000,219000,11430000,160.0,170.0,-36000.0,160.0,33000.0,150.0,-36000.0,150.0,-36000.0
0,02-JUL-2018,IOC,30-Aug-2018,153.0,155.0,150.0,113.037109375,119.62890625,21.484375,25.390625,59,0,0,0,115.0,115.0,0.0,115.0,0.0,115.0,0.0,115.0,0.0
0,02-JUL-2018,IOC,30-Aug-2018,153.0,155.0,150.0,113.037109375,119.62890625,21.484375,25.390625,59,0,0,0,115.0,115.0,0.0,115.0,0.0,115.0,0.0,115.0,0.0
0,02-JUL-2018,IRB,26-Jul-2018,205.85,210.0,200.0,43.45703125,43.45703125,47.36328125,49.1943359375,24,170000,62500,6362500,210.0,230.0,15000.0,220.0,2500.0,200.0,15000.0,200.0,15000.0
0,02-JUL-2018,IRB,30-Aug-2018,205.05,210.0,200.0,114.07470703125,121.612548828125,31.25,36.1328125,59,0,0,0,150.0,150.0,0.0,150.0,0.0,150.0,0.0,150.0,0.0
0,02-JUL-2018,IRB,27-Sep-2018,206.4,210.0,200.0,41.1376953125,40.130615234375,49.8046875,49.31640625,87,0,0,0,150.0,150.0,0.0,150.0,0.0,150.0,0.0,150.0,0.0
0,02-JUL-2018,ITC,26-Jul-2018,264.5,265.0,260.0,18.06640625,17.08984375,22.216796875,21.91162109375,24,1425600,583200,51480000,270.0,280.0,12000.0,270.0,45600.0,265.0,12000.0,265.0,12000.0
0,02-JUL-2018,ITC,30-Aug-2018,265.6,270.0,265.0,18.5546875,17.08984375,19.0887451171875,20.1416015625,59,0,52800,0,260.0,280.0,0.0,270.0,0.0,255.0,0.0,255.0,0.0
0,02-JUL-2018,ITC,27-Sep-2018,265.0,270.0,265.0,15.1214599609375,14.3585205078125,22.94921875,22.4609375,87,0,0,0,190.0,190.0,0.0,190.0,0.0,190.0,0.0,190.0,0.0
0,02-JUL-2018,JETAIRWAYS,26-Jul-2018,344.95,360.0,340.0,55.17578125,54.931640625,60.05859375,57.952880859375,24,349200,36000,19176000,360.0,360.0,36000.0,400.0,13200.0,300.0,36000.0,300.0,36000.0
0,02-JUL-2018,JETAIRWAYS,30-Aug-2018,343.75,360.0,340.0,181.33544921875,191.0400390625,48.828125,54.9163818359375,59,0,0,0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0
0,02-JUL-2018,JETAIRWAYS,27-Sep-2018,338.5,340.0,320.0,60.72998046875,59.7686767578125,69.3359375,68.9697265625,87,0,0,0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0
0,02-JUL-2018,JINDALSTEL,26-Jul-2018,206.85,210.0,200.0,53.22265625,52.67333984375,57.06787109375,58.04443359375,24,1482750,225000,27742500,220.0,220.0,58500.0,230.0,141750.0,210.0,58500.0,210.0,58500.0
0,02-JUL-2018,JINDALSTEL,30-Aug-2018,208.75,210.0,200.0,111.328125,117.340087890625,43.45703125,46.783447265625,59,0,0,0,160.0,160.0,0.0,240.0,0.0,160.0,0.0,160.0,0.0
0,02-JUL-2018,JINDALSTEL,27-Sep-2018,209.0,210.0,200.0,53.7567138671875,53.955078125,50.537109375,50.78125,87,0,0,0,160.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0
0,02-JUL-2018,JISLJALEQS,26-Jul-2018,76.55,77.5,75.0,60.546875,60.546875,67.3828125,67.3828125,24,1521000,414000,32647500,80.0,90.0,108000.0,80.0,837000.0,70.0,108000.0,70.0,108000.0
0,02-JUL-2018,JISLJALEQS,30-Aug-2018,76.65,77.5,75.0,73.79150390625,252.9296875,51.7578125,12.6953125,59,0,90000,0,65.0,57.5,0.0,57.5,90000.0,57.5,0.0,57.5,0.0
0,02-JUL-2018,JISLJALEQS,27-Sep-2018,77.2,77.5,75.0,69.3359375,70.00732421875,54.19921875,54.6875,87,0,0,0,57.5,57.5,0.0,57.5,0.0,57.5,0.0,57.5,0.0
0,02-JUL-2018,JPASSOCIAT,26-Jul-2018,15.65,17.5,15.0,89.84375,86.9140625,101.5625,88.37890625,24,1496000,1292000,7650000,15.0,20.0,238000.0,17.5,374000.0,12.5,238000.0,12.5,238000.0
0,02-JUL-2018,JPASSOCIAT,30-Aug-2018,15.6,17.5,15.0,123.779296875,122.0703125,136.71875,136.71875,59,0,0,0,2.5,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0
0,02-JUL-2018,JPASSOCIAT,27-Sep-2018,16.1,17.5,15.0,95.703125,93.75,103.515625,103.515625,87,0,0,0,2.5,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0
0,02-JUL-2018,JSWSTEEL,26-Jul-2018,312.1,320.0,310.0,33.38623046875,30.82275390625,38.055419921875,37.90283203125,24,336000,279000,13230000,320.0,330.0,-57000.0,340.0,54000.0,320.0,-57000.0,320.0,-57000.0
0,02-JUL-2018,JSWSTEEL,30-Aug-2018,313.85,320.0,310.0,27.587890625,72.540283203125,28.6865234375,31.005859375,59,0,9000,0,300.0,210.0,0.0,320.0,9000.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,JSWSTEEL,27-Sep-2018,328.45,330.0,320.0,27.099609375,26.153564453125,35.82763671875,35.400390625,87,0,0,0,210.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,JUBLFOOD,26-Jul-2018,1415.75,1450.0,1400.0,42.74749755859375,41.70989990234375,61.04278564453125,46.27227783203125,24,31000,241000,23825000,1350.0,1500.0,14000.0,1450.0,11500.0,1300.0,14000.0,1300.0,14000.0
0,02-JUL-2018,JUBLFOOD,30-Aug-2018,1419.25,1450.0,1400.0,43.121337890625,44.033050537109375,188.41552734375,169.24667358398438,59,0,0,0,825.0,825.0,0.0,825.0,0.0,825.0,0.0,825.0,0.0
0,02-JUL-2018,JUBLFOOD,27-Sep-2018,1389.75,1400.0,1350.0,28.720855712890625,27.618408203125,37.29248046875,36.7431640625,87,0,0,0,850.0,850.0,0.0,850.0,0.0,850.0,0.0,850.0,0.0
0,02-JUL-2018,JUSTDIAL,26-Jul-2018,533.2,550.0,500.0,56.0760498046875,62.98828125,71.533203125,60.302734375,24,60200,36400,2072000,540.0,580.0,2800.0,600.0,28000.0,500.0,2800.0,500.0,2800.0
0,02-JUL-2018,JUSTDIAL,30-Aug-2018,535.9,550.0,500.0,80.2001953125,187.80517578125,72.6318359375,119.140625,59,0,0,0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0
0,02-JUL-2018,JUSTDIAL,27-Sep-2018,551.7,600.0,550.0,71.1212158203125,70.1904296875,79.52117919921875,78.9031982421875,87,0,0,0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0
0,02-JUL-2018,KAJARIACER,26-Jul-2018,476.35,480.0,470.0,47.2869873046875,64.697265625,38.787841796875,28.99169921875,24,0,1000,140000,490.0,480.0,0.0,500.0,0.0,480.0,0.0,480.0,0.0
0,02-JUL-2018,KAJARIACER,30-Aug-2018,477.15,480.0,470.0,111.81640625,117.034912109375,11.71875,14.6636962890625,59,0,0,0,380.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
0,02-JUL-2018,KAJARIACER,27-Sep-2018,492.1,500.0,490.0,28.472900390625,27.9541015625,37.0330810546875,36.651611328125,87,0,0,0,380.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
0,02-JUL-2018,KOTAKBANK,26-Jul-2018,1333.9,1340.0,1320.0,22.216796875,21.484375,27.587890625,26.4892578125,24,20000,76800,10960000,1320.0,1360.0,11200.0,1400.0,34400.0,1320.0,11200.0,1320.0,11200.0
0,02-JUL-2018,KOTAKBANK,30-Aug-2018,1336.55,1340.0,1320.0,34.423828125,34.618377685546875,30.57861328125,30.76171875,59,3200,6400,128000,1400.0,1380.0,6400.0,1460.0,6400.0,1380.0,6400.0,1380.0,6400.0
0,02-JUL-2018,KOTAKBANK,27-Sep-2018,1364.1,1380.0,1360.0,15.838623046875,15.167236328125,24.37591552734375,23.956298828125,87,0,0,0,940.0,940.0,0.0,940.0,0.0,940.0,0.0,940.0,0.0
0,02-JUL-2018,KPIT,26-Jul-2018,273.7,280.0,270.0,33.69140625,33.416748046875,43.701171875,39.0625,24,45000,49500,1260000,270.0,290.0,9000.0,280.0,72000.0,290.0,9000.0,290.0,9000.0
0,02-JUL-2018,KPIT,30-Aug-2018,271.95,280.0,270.0,54.9163818359375,56.2896728515625,38.330078125,39.55078125,59,0,0,0,180.0,180.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0
0,02-JUL-2018,KPIT,27-Sep-2018,269.9,270.0,260.0,35.888671875,35.0341796875,44.677734375,44.12841796875,87,0,0,0,180.0,180.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0
0,02-JUL-2018,KSCL,26-Jul-2018,544.5,560.0,540.0,41.259765625,36.62109375,40.52734375,29.052734375,24,43500,24000,1110000,560.0,560.0,6000.0,600.0,6000.0,500.0,6000.0,500.0,6000.0
0,02-JUL-2018,KSCL,30-Aug-2018,548.65,560.0,540.0,46.0205078125,45.1507568359375,55.6640625,55.17578125,59,0,0,0,340.0,340.0,0.0,340.0,0.0,340.0,0.0,340.0,0.0
0,02-JUL-2018,KSCL,27-Sep-2018,547.95,560.0,540.0,36.62109375,35.888671875,45.1812744140625,44.677734375,87,0,0,0,340.0,340.0,0.0,340.0,0.0,340.0,0.0,340.0,0.0
0,02-JUL-2018,KTKBANK,26-Jul-2018,105.25,107.5,105.0,47.8515625,47.8515625,48.828125,52.734375,24,315000,45000,19361250,115.0,120.0,0.0,125.0,288000.0,150.0,0.0,150.0,0.0
0,02-JUL-2018,KTKBANK,30-Aug-2018,105.7,107.5,105.0,41.9921875,115.72265625,40.34423828125,24.90234375,59,0,0,0,80.0,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0
0,02-JUL-2018,KTKBANK,27-Sep-2018,107.8,110.0,107.5,36.1328125,35.64453125,44.921875,44.586181640625,87,0,0,0,80.0,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0
0,02-JUL-2018,L&TFH,26-Jul-2018,147.05,150.0,145.0,35.15625,34.7900390625,41.259765625,40.34423828125,24,846000,247500,27022500,160.0,155.0,4500.0,160.0,4500.0,155.0,4500.0,155.0,4500.0
0,02-JUL-2018,L&TFH,30-Aug-2018,146.95,150.0,145.0,32.5927734375,122.894287109375,12.3291015625,17.822265625,59,0,0,0,115.0,115.0,0.0,150.0,0.0,115.0,0.0,115.0,0.0
0,02-JUL-2018,L&TFH,27-Sep-2018,151.15,155.0,150.0,29.541015625,28.80859375,38.26904296875,37.59765625,87,0,0,0,115.0,115.0,0.0,115.0,0.0,115.0,0.0,115.0,0.0
0,02-JUL-2018,LICHSGFIN,26-Jul-2018,471.0,480.0,470.0,29.0374755859375,27.9388427734375,32.470703125,32.2418212890625,24,145200,58300,10648000,480.0,480.0,-1100.0,500.0,-3300.0,470.0,-1100.0,470.0,-1100.0
0,02-JUL-2018,LICHSGFIN,30-Aug-2018,467.4,470.0,460.0,51.7120361328125,52.490234375,36.5142822265625,37.109375,59,0,0,0,370.0,370.0,0.0,480.0,0.0,370.0,0.0,370.0,0.0
0,02-JUL-2018,LICHSGFIN,27-Sep-2018,479.1,480.0,470.0,22.94921875,22.216796875,31.707763671875,31.25,87,0,0,0,370.0,370.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0
0,02-JUL-2018,LT,26-Jul-2018,1262.1,1280.0,1260.0,20.6298828125,20.1416015625,25.5889892578125,24.71923828125,24,239250,94500,41895000,1280.0,1400.0,29250.0,1300.0,3750.0,1240.0,29250.0,1240.0,29250.0
0,02-JUL-2018,LT,30-Aug-2018,1254.4,1260.0,1240.0,73.53973388671875,15.869140625,37.53662109375,25.665283203125,59,65250,145500,13800000,1400.0,1400.0,0.0,1300.0,0.0,1300.0,0.0,1300.0,0.0
0,02-JUL-2018,LT,27-Sep-2018,1258.0,1260.0,1240.0,20.99609375,20.36285400390625,29.6630859375,29.327392578125,87,0,0,0,1020.0,1020.0,0.0,1020.0,0.0,1020.0,0.0,1020.0,0.0
0,02-JUL-2018,LUPIN,26-Jul-2018,885.35,900.0,880.0,31.67724609375,30.76171875,35.7666015625,35.003662109375,24,184800,68600,22862000,900.0,900.0,16800.0,920.0,12600.0,860.0,16800.0,860.0,16800.0
0,02-JUL-2018,LUPIN,30-Aug-2018,888.9,900.0,880.0,29.78515625,1e-05,88.80615234375,85.357666015625,59,0,0,0,560.0,560.0,0.0,900.0,0.0,560.0,0.0,560.0,0.0
0,02-JUL-2018,LUPIN,27-Sep-2018,909.0,920.0,900.0,32.65380859375,32.28759765625,38.12408447265625,37.90283203125,87,0,0,0,560.0,560.0,0.0,560.0,0.0,560.0,0.0,560.0,0.0
0,02-JUL-2018,M&M,26-Jul-2018,882.85,900.0,880.0,24.9176025390625,24.0478515625,28.4423828125,28.3203125,24,477000,112000,3620000,900.0,900.0,31000.0,920.0,11000.0,820.0,31000.0,820.0,31000.0
0,02-JUL-2018,M&M,30-Aug-2018,886.2,900.0,880.0,57.55615234375,59.4635009765625,26.85546875,28.3355712890625,59,0,0,0,600.0,600.0,0.0,860.0,0.0,600.0,0.0,600.0,0.0
0,02-JUL-2018,M&M,27-Sep-2018,924.7,940.0,920.0,25.463104248046875,24.84130859375,33.99658203125,33.5693359375,87,0,0,0,600.0,600.0,0.0,600.0,0.0,600.0,0.0,600.0,0.0
0,02-JUL-2018,M&MFIN,26-Jul-2018,449.95,450.0,440.0,35.980224609375,35.82763671875,40.52734375,41.4886474609375,24,55000,18750,1337500,460.0,470.0,18750.0,480.0,2500.0,430.0,18750.0,430.0,18750.0
0,02-JUL-2018,M&MFIN,30-Aug-2018,451.95,460.0,450.0,92.7734375,94.970703125,38.39111328125,40.0390625,59,0,0,0,330.0,330.0,0.0,330.0,0.0,330.0,0.0,330.0,0.0
0,02-JUL-2018,M&MFIN,27-Sep-2018,465.35,470.0,460.0,38.543701171875,38.0706787109375,47.149658203125,46.8902587890625,87,0,0,0,330.0,330.0,0.0,330.0,0.0,330.0,0.0,330.0,0.0
0,02-JUL-2018,MANAPPURAM,26-Jul-2018,98.65,100.0,97.5,40.0390625,25.69580078125,40.0390625,47.8515625,24,306000,96000,8250000,100.0,105.0,-6000.0,100.0,36000.0,115.0,-6000.0,115.0,-6000.0
0,02-JUL-2018,MANAPPURAM,30-Aug-2018,99.0,100.0,97.5,84.47265625,26.3671875,24.4140625,42.96875,59,0,0,0,70.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
0,02-JUL-2018,MANAPPURAM,27-Sep-2018,98.2,100.0,97.5,31.25,30.76171875,39.6728515625,39.0625,87,0,0,0,70.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
0,02-JUL-2018,MARICO,26-Jul-2018,334.65,340.0,330.0,22.4609375,20.5078125,63.995361328125,30.2734375,24,13000,10400,325000,330.0,340.0,10400.0,350.0,0.0,300.0,10400.0,300.0,10400.0
0,02-JUL-2018,MARICO,30-Aug-2018,338.4,340.0,330.0,31.494140625,15.8538818359375,45.623779296875,43.9453125,59,0,0,0,225.0,225.0,0.0,340.0,0.0,225.0,0.0,225.0,0.0
0,02-JUL-2018,MARICO,27-Sep-2018,338.8,340.0,330.0,24.169921875,22.9949951171875,32.71484375,32.2265625,87,0,0,0,230.0,230.0,0.0,230.0,0.0,230.0,0.0,230.0,0.0
0,02-JUL-2018,MARUTI,26-Jul-2018,8845.2,8900.0,8800.0,17.364501953125,16.622543334960938,21.4996337890625,21.18682861328125,24,51525,12975,19567500,8900.0,9100.0,11400.0,9000.0,1350.0,8700.0,11400.0,8700.0,11400.0
0,02-JUL-2018,MARUTI,30-Aug-2018,8807.0,8900.0,8800.0,17.86041259765625,17.51708984375,28.2440185546875,22.52960205078125,59,600,750,60000,8800.0,9000.0,75.0,9500.0,0.0,8800.0,75.0,8800.0,75.0
0,02-JUL-2018,MARUTI,27-Sep-2018,8934.85,9000.0,8900.0,15.306472778320312,14.760017395019531,23.88763427734375,23.57959747314453,87,0,0,0,7400.0,7400.0,0.0,7400.0,0.0,7400.0,0.0,7400.0,0.0
0,02-JUL-2018,MCDOWELL-N,26-Jul-2018,652.65,660.0,640.0,34.5611572265625,35.5377197265625,41.7327880859375,37.2467041015625,24,83750,67500,5000000,660.0,680.0,27500.0,700.0,31250.0,620.0,27500.0,620.0,27500.0
0,02-JUL-2018,MCDOWELL-N,30-Aug-2018,657.7,660.0,640.0,301.025390625,361.175537109375,192.626953125,161.4990234375,59,0,0,0,480.0,480.0,0.0,480.0,0.0,480.0,0.0,480.0,0.0
0,02-JUL-2018,MCDOWELL-N,27-Sep-2018,669.95,680.0,660.0,38.44451904296875,37.811279296875,47.05810546875,46.661376953125,87,0,0,0,480.0,480.0,0.0,480.0,0.0,480.0,0.0,480.0,0.0
0,02-JUL-2018,MCX,26-Jul-2018,722.6,740.0,720.0,34.3017578125,38.2080078125,38.0859375,37.841796875,24,15400,5600,1946000,740.0,740.0,1400.0,760.0,2100.0,740.0,1400.0,740.0,1400.0
0,02-JUL-2018,MCX,30-Aug-2018,712.2,720.0,700.0,176.69677734375,182.2509765625,42.16766357421875,45.166015625,59,0,0,0,500.0,500.0,0.0,500.0,0.0,500.0,0.0,500.0,0.0
0,02-JUL-2018,MCX,27-Sep-2018,740.1,760.0,740.0,41.68701171875,41.1834716796875,50.19378662109375,49.82757568359375,87,0,0,0,500.0,500.0,0.0,500.0,0.0,500.0,0.0,500.0,0.0
0,02-JUL-2018,MFSL,26-Jul-2018,431.0,440.0,420.0,33.203125,36.1328125,31.707763671875,47.119140625,24,2400,3600,108000,440.0,460.0,0.0,460.0,1200.0,420.0,0.0,420.0,0.0
0,02-JUL-2018,MFSL,30-Aug-2018,429.5,440.0,420.0,113.311767578125,122.314453125,19.9127197265625,25.87890625,59,0,0,0,320.0,320.0,0.0,320.0,0.0,320.0,0.0,320.0,0.0
0,02-JUL-2018,MFSL,27-Sep-2018,432.6,440.0,420.0,38.9404296875,37.9486083984375,47.4853515625,46.9970703125,87,0,0,0,320.0,320.0,0.0,320.0,0.0,320.0,0.0,320.0,0.0
0,02-JUL-2018,MGL,26-Jul-2018,819.2,820.0,800.0,29.2205810546875,24.90234375,23.193359375,31.1279296875,24,3600,600,552000,820.0,860.0,-600.0,840.0,1200.0,800.0,-600.0,800.0,-600.0
0,02-JUL-2018,MGL,30-Aug-2018,821.2,840.0,820.0,51.82647705078125,51.94091796875,48.7060546875,48.88916015625,59,0,0,0,580.0,580.0,0.0,580.0,0.0,580.0,0.0,580.0,0.0
0,02-JUL-2018,MGL,27-Sep-2018,818.25,820.0,800.0,25.45166015625,24.4140625,36.304473876953125,35.7666015625,87,0,0,0,580.0,580.0,0.0,580.0,0.0,580.0,0.0,580.0,0.0
0,02-JUL-2018,MINDTREE,26-Jul-2018,992.1,1000.0,980.0,34.81292724609375,34.1033935546875,38.330078125,37.9638671875,24,42000,36000,2232000,980.0,1000.0,10800.0,1060.0,-1200.0,920.0,10800.0,920.0,10800.0
0,02-JUL-2018,MINDTREE,30-Aug-2018,994.95,1000.0,980.0,51.58233642578125,52.24609375,38.57421875,39.12353515625,59,0,0,0,720.0,720.0,0.0,720.0,0.0,720.0,0.0,720.0,0.0
0,02-JUL-2018,MINDTREE,27-Sep-2018,970.8,980.0,960.0,28.1982421875,27.645111083984375,36.78131103515625,36.43798828125,87,0,0,0,720.0,720.0,0.0,720.0,0.0,720.0,0.0,720.0,0.0
0,02-JUL-2018,MOTHERSUMI,26-Jul-2018,286.35,290.0,280.0,34.576416015625,32.318115234375,37.933349609375,38.604736328125,24,206400,67200,4464000,290.0,310.0,6400.0,300.0,22400.0,260.0,6400.0,260.0,6400.0
0,02-JUL-2018,MOTHERSUMI,30-Aug-2018,289.5,290.0,280.0,84.04541015625,87.890625,34.210205078125,36.4990234375,59,0,0,0,210.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,MOTHERSUMI,27-Sep-2018,286.75,290.0,280.0,35.1715087890625,34.3017578125,43.731689453125,43.212890625,87,0,0,0,210.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
0,02-JUL-2018,MRF,26-Jul-2018,75416.55,75500.0,75250.0,62.15035915374756,62.451720237731934,35.584449768066406,35.85100173950195,24,0,0,0,70500.0,70500.0,0.0,70500.0,0.0,70500.0,0.0,70500.0,0.0
0,02-JUL-2018,MRF,30-Aug-2018,75684.95,75750.0,75500.0,35.381019115448,35.434722900390625,30.20000457763672,30.24911880493164,59,0,0,0,70500.0,70500.0,0.0,70500.0,0.0,70500.0,0.0,70500.0,0.0
0,02-JUL-2018,MRF,27-Sep-2018,74293.0,74500.0,74250.0,16.15816354751587,16.002655029296875,24.808406829833984,24.720311164855957,87,0,0,0,70500.0,70500.0,0.0,70500.0,0.0,70500.0,0.0,70500.0,0.0
0,02-JUL-2018,MRPL,26-Jul-2018,79.2,80.0,77.5,58.7158203125,46.7529296875,49.6826171875,43.9453125,24,54000,22500,585000,85.0,95.0,-22500.0,90.0,13500.0,75.0,-22500.0,75.0,-22500.0
0,02-JUL-2018,MRPL,30-Aug-2018,79.65,80.0,77.5,121.58203125,45.8984375,12.20703125,61.5234375,59,0,0,0,57.5,57.5,0.0,57.5,0.0,57.5,0.0,57.5,0.0
0,02-JUL-2018,MRPL,27-Sep-2018,79.05,80.0,77.5,49.98779296875,49.37744140625,58.59375,58.349609375,87,0,0,0,57.5,57.5,0.0,57.5,0.0,57.5,0.0,57.5,0.0
0,02-JUL-2018,MUTHOOTFIN,26-Jul-2018,386.35,390.0,380.0,35.64453125,33.447265625,46.630859375,25.146484375,24,9000,1500,675000,390.0,390.0,3000.0,400.0,0.0,440.0,3000.0,440.0,3000.0
0,02-JUL-2018,MUTHOOTFIN,30-Aug-2018,392.9,400.0,390.0,32.1044921875,30.029296875,30.517578125,30.517578125,59,0,0,0,280.0,280.0,0.0,400.0,0.0,280.0,0.0,280.0,0.0
0,02-JUL-2018,MUTHOOTFIN,27-Sep-2018,381.3,390.0,380.0,26.9775390625,26.2908935546875,35.5072021484375,35.0341796875,87,0,0,0,280.0,280.0,0.0,280.0,0.0,280.0,0.0,280.0,0.0
0,02-JUL-2018,NATIONALUM,26-Jul-2018,62.5,65.0,62.5,49.6826171875,47.119140625,57.6171875,53.22265625,24,344000,360000,5540000,62.5,65.0,-16000.0,70.0,232000.0,62.5,-16000.0,62.5,-16000.0
0,02-JUL-2018,NATIONALUM,30-Aug-2018,62.35,62.5,60.0,120.361328125,127.197265625,33.3251953125,37.109375,59,16000,8000,0,65.0,70.0,0.0,65.0,0.0,45.0,0.0,45.0,0.0
0,02-JUL-2018,NATIONALUM,27-Sep-2018,63.25,65.0,62.5,46.875,46.32568359375,55.908203125,55.35888671875,87,0,0,0,45.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0
0,02-JUL-2018,NBCC,26-Jul-2018,73.4,75.0,72.5,51.7578125,44.921875,54.0771484375,44.7998046875,24,84000,6000,10830000,77.5,90.0,6000.0,80.0,-12000.0,80.0,6000.0,80.0,6000.0
0,02-JUL-2018,NBCC,30-Aug-2018,74.0,75.0,72.5,164.794921875,176.7578125,4.7607421875,10.7421875,59,0,0,0,52.5,52.5,0.0,52.5,0.0,52.5,0.0,52.5,0.0
0,02-JUL-2018,NBCC,27-Sep-2018,73.7,75.0,72.5,47.30224609375,46.69189453125,56.0302734375,55.35888671875,87,0,0,0,52.5,52.5,0.0,52.5,0.0,52.5,0.0,52.5,0.0
0,02-JUL-2018,NCC,26-Jul-2018,97.25,100.0,95.0,50.84228515625,49.9267578125,56.640625,55.6640625,24,1824000,544000,17280000,100.0,105.0,88000.0,100.0,8000.0,100.0,88000.0,100.0,88000.0
0,02-JUL-2018,NCC,30-Aug-2018,96.85,100.0,95.0,198.2421875,209.1064453125,41.015625,47.2412109375,59,0,0,0,65.0,65.0,0.0,65.0,0.0,65.0,0.0,65.0,0.0
0,02-JUL-2018,NCC,27-Sep-2018,92.6,95.0,90.0,58.10546875,57.31201171875,66.71142578125,66.40625,87,0,0,0,65.0,65.0,0.0,65.0,0.0,65.0,0.0,65.0,0.0
0,02-JUL-2018,NESTLEIND,26-Jul-2018,9815.0,9900.0,9800.0,21.78955078125,28.723716735839844,95.2911376953125,16.41082763671875,24,400,700,100000,10000.0,10200.0,0.0,10300.0,0.0,10400.0,0.0,10400.0,0.0
0,02-JUL-2018,NESTLEIND,30-Aug-2018,9839.2,9900.0,9800.0,32.706260681152344,32.44781494140625,39.73579406738281,39.5965576171875,59,0,0,0,7700.0,7700.0,0.0,7700.0,0.0,7700.0,0.0,7700.0,0.0
0,02-JUL-2018,NESTLEIND,27-Sep-2018,9954.75,10000.0,9900.0,22.464752197265625,22.11904525756836,31.06689453125,30.864715576171875,87,0,0,0,7800.0,7800.0,0.0,7800.0,0.0,7800.0,0.0,7800.0,0.0
0,02-JUL-2018,NHPC,26-Jul-2018,23.0,25.0,22.5,39.0625,27.34375,50.78125,30.76171875,24,2160000,783000,5130000,25.0,27.5,27000.0,25.0,0.0,20.0,27000.0,20.0,27000.0
0,02-JUL-2018,NHPC,26-Jul-2018,23.0,25.0,22.5,39.0625,27.34375,50.78125,30.76171875,24,2160000,783000,5130000,25.0,27.5,27000.0,25.0,0.0,20.0,27000.0,20.0,27000.0
0,02-JUL-2018,NHPC,27-Sep-2018,23.15,25.0,22.5,35.888671875,33.203125,46.875,45.8984375,87,0,0,0,7.5,7.5,0.0,7.5,0.0,7.5,0.0,7.5,0.0
0,02-JUL-2018,NIITTECH,26-Jul-2018,1110.75,1150.0,1100.0,38.30718994140625,37.9638671875,46.38671875,41.8701171875,24,78000,19500,1687500,1100.0,1100.0,2250.0,1150.0,-750.0,1000.0,2250.0,1000.0,2250.0
